Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
55,122080,mid,99,86939,sup,8,65796,mid,3,46659,mid,161,43727,sup,555,27710,sup,75,22774,top,51,19724,bot,131,19465,jg,498,14668,bot,35,12686,jg,81,10662,bot,11,9406,jg,82,9184,top,86,8583,top
516,70342,top,11,67785,jg,24,50393,top,145,32622,bot,62,32073,jg,81,28819,bot,141,25280,jg,67,25191,bot,58,24505,top,3,18609,mid,43,9445,sup,112,8434,mid,1,7984,mid,235,7645,sup,89,3250,sup
412,164417,sup,98,137470,top,113,84074,jg,201,78916,sup,147,61201,sup,245,59279,jg,2,54764,jg,61,51518,mid,22,50621,bot,150,49333,top,223,49046,top,3,40909,mid,202,32048,bot,518,27247,mid,51,24084,bot
41,538941,top,266,47863,top,412,33757,sup,89,25764,sup,236,25152,bot,54,21453,top,5,20266,jg,51,17970,bot,22,13439,bot,43,12976,sup,517,11897,mid,127,11520,mid,30,11272,jg,112,10078,mid,62,10029,jg
555,262680,sup,202,209899,bot,412,112064,sup,19,92385,jg,67,73547,bot,16,68042,sup,157,62601,mid,84,58833,top,75,55481,top,8,54327,mid,81,54235,bot,141,54113,jg,54,52737,top,9,41523,jg,777,35326,mid
32,62626,sup,81,58013,bot,54,49001,top,106,46135,top,223,43570,top,111,43411,sup,59,32528,jg,43,31182,sup,45,30821,mid,64,28380,jg,145,26859,bot,112,25552,mid,222,25413,bot,131,24177,jg,13,20623,mid
89,72634,sup,18,67041,bot,117,63813,sup,111,60646,sup,222,57661,bot,51,38807,bot,45,29353,mid,60,22937,jg,141,22433,jg,104,17328,jg,4,13726,mid,134,12547,mid,82,11438,top,126,7689,top,74,6473,top
39,546326,top,24,184008,top,145,151003,bot,114,106555,top,51,104643,bot,5,73211,jg,38,68371,mid,134,49582,mid,121,40845,jg,157,38541,mid,202,24463,bot,64,22196,jg,555,18464,sup,117,10957,sup,99,10421,sup
14,202352,top,29,88934,bot,122,73517,top,223,69886,top,876,66480,jg,350,49566,sup,121,47909,jg,157,42741,mid,20,39290,jg,555,38178,sup,51,33462,bot,99,33408,sup,777,27194,mid,202,25629,bot,238,23749,mid
777,366868,mid,157,112626,mid,517,76351,mid,234,66812,jg,119,38504,bot,82,36681,top,236,35768,bot,360,25051,bot,266,24818,top,10,23855,top,80,21412,sup,76,10758,jg,64,9144,jg,555,7756,sup,32,5406,sup
53,257337,sup,91,200641,jg,114,114804,top,122,76624,top,145,60923,bot,420,50756,top,67,41800,bot,81,40808,bot,11,40507,jg,412,22608,sup,50,20883,sup,20,12811,jg,103,11204,mid,157,10530,mid,517,6981,mid
99,147535,sup,103,127117,mid,25,93274,sup,43,90110,sup,22,88171,bot,145,82876,bot,127,68954,mid,498,67937,bot,39,60447,top,34,53566,mid,28,35341,jg,84,19914,top,131,18119,jg,10,17416,top,163,17137,jg
39,68672,top,10,57261,top,157,53049,mid,238,44364,mid,202,44056,bot,777,38901,mid,145,37159,bot,498,35538,bot,126,34244,top,141,29805,jg,99,29405,sup,235,29314,sup,555,21866,sup,60,17832,jg,245,16129,jg
64,63971,jg,122,55640,top,238,42146,mid,54,25910,top,92,24790,top,121,24278,jg,11,23597,jg,236,21868,bot,67,16995,bot,7,16488,mid,412,14723,sup,61,14589,mid,555,13809,sup,22,13516,bot,99,12958,sup
145,91495,bot,55,42240,mid,157,39080,mid,64,28680,jg,246,27214,mid,164,21811,top,236,20681,bot,245,20212,jg,126,19038,top,84,14202,top,360,14072,bot,76,13970,jg,63,4117,sup,555,2879,sup,101,1398,sup
