Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
107,587671,top,64,106619,jg,238,80798,mid,157,71629,mid,81,65736,bot,105,62931,mid,53,60601,sup,67,52562,bot,412,49082,sup,54,38902,top,92,34072,top,22,33387,bot,11,32929,jg,62,27643,jg,101,21858,sup
64,242534,jg,81,76185,bot,238,63782,mid,11,59645,jg,245,58802,jg,105,57137,mid,516,52422,top,24,48375,top,236,44817,bot,266,42058,top,412,40802,sup,202,38373,bot,42,37588,mid,53,34787,sup,101,24027,sup
268,289078,mid,101,179875,sup,64,113791,jg,92,105255,top,412,103630,sup,81,99505,bot,53,79279,sup,245,56935,jg,246,43046,mid,67,42609,bot,157,41267,mid,222,34980,bot,17,18688,top,76,18356,jg,79,17211,top
90,92788,mid,81,77974,bot,25,65880,sup,21,49456,bot,64,45933,jg,103,35853,mid,22,32213,bot,104,32138,jg,89,30702,sup,99,27073,sup,59,19209,jg,79,18942,top,98,18623,top,54,18487,top,3,16999,mid
103,204525,mid,81,130879,bot,412,122135,sup,12,115616,sup,236,94418,bot,61,74542,mid,64,73618,jg,117,67876,sup,60,65754,jg,136,65017,mid,39,64687,top,15,61359,bot,79,37765,top,85,34469,top,28,27206,jg
39,91688,top,8,64360,mid,67,62706,bot,104,58173,jg,81,53916,bot,64,45509,jg,11,41165,jg,24,40466,top,55,39680,mid,157,36571,mid,84,36221,top,236,31065,bot,555,17717,sup,412,12088,sup,80,10396,sup
222,431868,bot,53,269455,sup,81,259311,bot,51,253843,bot,16,142862,sup,63,142651,sup,64,141447,jg,48,124942,jg,54,116767,top,114,97838,top,17,85227,top,45,65667,mid,103,36005,mid,131,29048,jg,55,26542,mid
126,77346,top,53,72872,sup,517,63471,mid,58,51144,top,64,43832,jg,80,43282,sup,234,36707,jg,203,33191,jg,875,32520,top,777,32267,mid,115,30592,bot,61,30104,mid,235,29615,sup,81,28981,bot,22,15587,bot
39,123004,top,64,93625,jg,80,91183,sup,875,77462,top,67,72143,bot,157,63550,mid,236,63397,bot,55,56882,mid,81,55317,bot,517,54397,mid,5,52106,jg,84,44548,top,76,32368,jg,555,27923,sup,53,27315,sup
67,202316,bot,81,141711,bot,236,82074,bot,114,79936,top,157,75445,mid,8,67452,mid,92,54099,top,517,37771,mid,266,36840,top,245,24870,jg,104,23638,jg,412,23067,sup,64,21976,jg,99,14157,sup,555,12644,sup
67,265587,bot,51,121551,bot,81,80441,bot,157,41402,mid,412,33153,sup,235,25682,sup,4,17947,mid,53,16591,sup,17,12686,top,13,11058,mid,86,9437,top,76,8341,jg,11,7105,jg,104,6734,jg,54,6501,top
81,215828,bot,64,180500,jg,238,170948,mid,412,165162,sup,157,124435,mid,236,92314,bot,67,86639,bot,53,83515,sup,103,74177,mid,101,70221,sup,104,53541,jg,76,45138,jg,122,42566,top,54,41742,top,41,38760,top
412,97151,sup,99,69597,sup,517,48847,mid,103,45999,mid,81,38490,bot,101,30832,sup,67,25659,bot,11,21706,jg,64,21053,jg,777,20377,mid,54,18352,top,106,16584,top,236,16267,bot,59,13093,jg,223,9086,top
21,123008,bot,157,99777,mid,105,81855,mid,81,81738,bot,202,75808,bot,92,71900,top,114,65230,top,7,60451,mid,245,57536,jg,84,55291,top,131,49133,jg,64,43328,jg,53,26987,sup,80,25440,sup,412,20713,sup
360,106195,bot,81,105035,bot,157,91042,mid,517,71595,mid,202,62638,bot,555,39491,sup,84,31302,top,141,30882,jg,777,29228,mid,875,28808,top,91,26164,jg,234,19970,jg,122,19899,top,80,13470,sup,412,9046,sup
412,180242,sup,81,176677,bot,67,110995,bot,202,98150,bot,235,79061,sup,62,76285,jg,64,74881,jg,103,72570,mid,33,69992,jg,24,60287,top,4,57173,mid,37,54370,sup,157,45683,mid,39,28359,top,85,26675,top
