Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
104,135305,jg,266,49855,top,875,44162,top,122,43127,top,64,34831,jg,157,34337,mid,234,30428,jg,238,29897,mid,523,25457,bot,777,18613,mid,145,15576,bot,67,13463,bot,32,10709,sup,555,9630,sup,412,7437,sup
157,228725,mid,39,73028,top,777,36611,mid,54,27058,top,141,26407,jg,24,23502,top,8,22421,mid,80,18794,sup,63,13517,sup,28,12772,jg,67,10202,bot,51,8320,bot,64,6189,jg,101,5802,sup,21,5611,bot
245,138421,jg,54,98494,top,75,95373,top,86,79484,top,59,57560,jg,11,47416,jg,157,42542,mid,12,40848,sup,117,38595,sup,32,25120,sup,29,11065,bot,119,9222,bot,21,7829,bot,518,6931,mid,3,6146,mid
6,477561,top,5,309793,jg,86,283750,top,59,276187,jg,54,208368,top,25,154422,sup,105,151583,mid,62,98964,jg,80,75279,sup,111,51660,sup,3,21654,mid,22,12980,bot,517,9102,mid,51,3621,bot,110,3096,bot
114,547012,top,76,355130,jg,39,111887,top,266,93458,top,131,88371,jg,145,82843,bot,89,80653,sup,80,80069,sup,22,73401,bot,78,67845,jg,16,65830,sup,81,62926,bot,134,36983,mid,55,31062,mid,103,17578,mid
164,169755,top,8,65530,mid,24,25399,top,245,24515,jg,84,20595,top,238,20046,mid,236,17601,bot,104,16236,jg,157,16180,mid,64,11513,jg,81,10140,bot,26,7349,sup,53,6596,sup,161,3650,sup,22,2163,bot
142,117542,mid,103,74825,mid,517,60651,mid,131,57527,jg,126,46924,top,74,35261,top,25,33421,sup,81,29916,bot,84,29260,top,202,28787,bot,236,23431,bot,99,22304,sup,111,18336,sup,245,14331,jg,876,11073,jg
122,46541,top,24,44122,top,555,36735,sup,82,36347,top,245,34486,jg,29,32947,bot,121,31224,jg,63,25288,sup,777,20937,mid,64,16064,jg,38,15598,mid,80,12217,sup,202,11956,bot,246,9670,mid,145,7487,bot
245,448705,jg,202,142134,bot,157,140255,mid,555,134149,sup,64,133892,jg,81,92984,bot,18,86777,bot,39,80989,top,11,76041,jg,82,73849,top,84,72851,top,99,67065,sup,90,61355,mid,50,57694,sup,38,52558,mid
202,51634,bot,119,51126,bot,104,27414,jg,523,19331,bot,79,17754,top,235,16757,sup,64,15125,jg,134,14271,mid,142,13224,mid,122,10160,top,61,9598,mid,245,8728,jg,53,7687,sup,875,6164,top,432,5016,sup
67,211723,bot,497,151851,sup,81,133900,bot,12,116940,sup,28,98627,jg,37,86537,sup,113,70750,jg,427,65448,jg,29,62117,bot,8,41301,mid,90,28287,mid,45,24939,mid,98,23803,top,75,11417,top,10,11267,top
14,659059,top,41,98877,top,111,79504,sup,223,76910,top,53,63561,sup,555,46124,sup,115,23424,bot,45,22832,mid,202,22567,bot,29,21970,bot,3,21906,mid,517,19573,mid,104,19564,jg,35,19539,jg,2,17154,jg
203,199817,jg,60,112622,jg,30,76858,jg,51,29468,bot,68,28489,top,81,23248,bot,79,18730,top,36,16694,top,202,16645,bot,134,12251,mid,25,8039,sup,13,7116,mid,517,6923,mid,111,4966,sup,80,3918,sup
202,573666,bot,51,355752,bot,222,252831,bot,235,59410,sup,54,27551,top,412,25467,sup,36,23917,top,89,21681,sup,875,21571,top,19,19518,jg,11,17336,jg,2,14346,jg,45,10582,mid,134,5957,mid,61,4206,mid
104,104231,jg,30,82241,jg,64,65093,jg,202,45560,bot,81,40974,bot,42,39024,mid,517,38526,mid,79,34716,top,412,27305,sup,99,27232,sup,555,25778,sup,107,23768,top,84,23079,top,145,22949,bot,13,15344,mid
8,488585,mid,164,287130,top,13,126376,mid,69,123158,mid,10,84258,top,887,80087,top,555,27545,sup,131,21997,jg,63,20289,sup,81,18345,bot,67,17460,bot,235,17197,sup,498,16845,bot,234,11630,jg,62,8787,jg
157,379512,mid,164,243702,top,91,184261,jg,875,162024,top,238,119790,mid,266,91301,top,103,76493,mid,121,58505,jg,56,54889,jg,555,38816,sup,236,31535,bot,360,22364,bot,350,20518,sup,412,19781,sup,67,17832,bot
3,127406,mid,84,81466,top,111,81297,sup,517,63943,mid,99,61588,sup,38,54884,mid,80,51975,sup,68,43210,top,240,39367,top,56,27729,jg,81,25867,bot,236,24730,bot,9,18359,jg,91,17632,jg,145,13488,bot
145,36530,bot,81,31000,bot,523,26398,bot,157,23284,mid,64,21009,jg,13,16852,mid,84,11222,top,121,9081,jg,518,7790,mid,235,7525,sup,350,7433,sup,50,6283,sup,887,5122,top,36,4748,top,104,4538,jg
34,231684,mid,238,99293,mid,61,61025,mid,84,47342,top,58,31426,top,23,27372,top,12,19639,sup,89,17365,sup,53,15789,sup,64,15270,jg,121,14669,jg,236,13454,bot,60,12859,jg,81,5209,bot,67,4498,bot
67,218721,bot,81,66934,bot,236,52826,bot,39,48582,top,101,46859,sup,157,33973,mid,24,28667,top,91,24479,jg,64,21926,jg,517,21232,mid,235,20517,sup,54,19923,top,45,18713,mid,121,18201,jg,555,16376,sup
518,743737,mid,147,698127,sup,99,574341,sup,1,339217,mid,37,237586,sup,90,126019,mid,74,31516,top,17,28000,top,222,11596,bot,21,6712,bot,54,6404,top,245,5814,jg,22,4754,bot,30,4083,jg,131,2461,jg
67,110378,bot,145,98011,bot,76,80734,jg,13,54200,mid,164,50053,top,236,40339,bot,84,24882,top,235,24389,sup,64,21652,jg,246,21320,mid,10,20907,top,131,20517,jg,111,16534,sup,8,11252,mid,89,7622,sup
143,679973,sup,40,269816,sup,267,154161,sup,21,75081,bot,51,52941,bot,17,37538,top,127,31762,mid,60,31425,jg,246,30244,mid,103,26999,mid,28,25803,jg,10,22453,top,22,21532,bot,9,19749,jg,133,19070,top
79,198126,top,8,145642,mid,58,107657,top,161,71441,sup,134,69567,mid,164,63234,top,7,53805,mid,876,46159,jg,412,43400,sup,67,34104,bot,53,30459,sup,102,24720,jg,28,24138,jg,115,20266,bot,29,19454,bot
79,300465,top,157,152262,mid,238,125850,mid,104,124400,jg,246,110724,mid,64,95708,jg,119,93254,bot,67,60455,bot,58,57158,top,41,49625,top,202,32855,bot,131,25400,jg,267,22932,sup,111,15818,sup,235,14842,sup
238,423363,mid,8,391697,mid,13,324409,mid,11,322116,jg,245,257116,jg,101,103341,sup,555,85814,sup,141,74933,jg,99,73513,sup,24,46971,top,81,45286,bot,67,44284,bot,523,40240,bot,84,37597,top,122,34096,top
523,79025,bot,41,71266,top,517,64967,mid,875,56368,top,84,52699,top,245,51239,jg,145,39277,bot,268,36509,mid,81,32089,bot,64,29820,jg,555,28554,sup,3,27775,mid,43,25142,sup,50,24445,sup,104,18431,jg
99,380967,sup,103,141258,mid,117,127555,sup,37,101204,sup,51,23548,bot,202,18565,bot,145,16905,bot,39,15778,top,7,15471,mid,84,12579,top,127,11290,mid,104,8333,jg,10,6178,top,60,4325,jg,11,3263,jg
