Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
350,125741,sup,117,102158,sup,78,60649,jg,517,35021,mid,39,29024,top,84,27669,top,81,25770,bot,25,24967,sup,234,18169,jg,157,16750,mid,22,12684,bot,145,12146,bot,777,12138,mid,875,11061,top,64,10627,jg
142,145512,mid,246,132735,mid,4,116762,mid,131,64222,jg,245,46449,jg,254,44094,jg,117,29416,sup,85,27836,top,41,21183,top,15,18050,bot,498,16854,bot,81,14989,bot,53,12888,sup,164,11899,top,89,5721,sup
412,473784,sup,12,80647,sup,111,65025,sup,81,39513,bot,64,30183,jg,516,21366,top,59,20537,jg,236,18820,bot,202,14937,bot,105,12277,mid,58,9710,top,875,8851,top,48,8083,jg,42,5934,mid,517,5127,mid
99,420678,sup,21,305370,bot,35,228636,jg,51,131027,bot,22,122792,bot,53,103579,sup,58,92083,top,30,77394,jg,1,69760,mid,37,53461,sup,10,44051,top,54,43520,top,104,35103,jg,157,26065,mid,61,25473,mid
81,97538,bot,202,85103,bot,64,78346,jg,4,76620,mid,222,70732,bot,412,61069,sup,157,59904,mid,43,42101,sup,235,41424,sup,238,35383,mid,104,24561,jg,41,23956,top,79,21129,top,122,18945,top,121,17925,jg
126,132774,top,245,36870,jg,236,32959,bot,517,31043,mid,64,22262,jg,122,15481,top,84,15402,top,91,15276,jg,13,14321,mid,268,14051,mid,202,9062,bot,429,5253,bot,412,5184,sup,101,3825,sup,26,1736,sup
81,66165,bot,145,28242,bot,202,26904,bot,39,19694,top,43,15349,sup,157,15342,mid,7,10570,mid,412,10059,sup,8,9991,mid,60,5253,jg,84,4020,top,89,2068,sup,64,927,jg,120,902,jg,79,757,top
81,141721,bot,145,102123,bot,67,82285,bot,234,43413,jg,64,18503,jg,777,18153,mid,875,17517,top,235,16426,sup,157,13223,mid,39,12600,top,80,11966,sup,7,10203,mid,126,10132,top,53,10128,sup,76,6183,jg
24,184853,top,154,153386,jg,420,136838,top,67,70882,bot,58,66212,top,64,50874,jg,20,38917,jg,80,36215,sup,350,34632,sup,157,29987,mid,555,22300,sup,517,20105,mid,236,19674,bot,8,17745,mid,202,14315,bot
154,312886,jg,92,131725,top,412,110268,sup,114,100723,top,84,75056,top,103,65543,mid,236,44877,bot,64,43397,jg,238,39509,mid,517,37541,mid,360,27733,bot,145,25061,bot,131,21551,jg,53,21429,sup,555,21341,sup
145,133349,bot,81,124705,bot,523,115080,bot,412,26774,sup,517,23801,mid,39,21608,top,126,18864,top,7,18320,mid,142,18298,mid,84,17856,top,104,16339,jg,76,15926,jg,64,13772,jg,53,9056,sup,235,7652,sup
81,137018,bot,523,119807,bot,4,104943,mid,39,91633,top,145,76234,bot,517,27654,mid,412,23399,sup,64,22022,jg,53,19828,sup,13,18591,mid,84,15700,top,235,13435,sup,56,11359,jg,875,10771,top,104,7219,jg
421,614643,jg,164,570551,top,104,412379,jg,126,233111,top,236,179268,bot,412,129825,sup,875,114322,top,35,109434,jg,201,60279,sup,29,57102,bot,81,49374,bot,112,34219,mid,57,18672,sup,8,11014,mid,42,8469,mid
64,172558,jg,157,140350,mid,80,82550,sup,81,59813,bot,164,57008,top,777,50447,mid,517,47450,mid,59,47092,jg,114,46645,top,79,45854,top,76,45622,jg,236,42433,bot,53,38672,sup,115,35013,bot,12,31972,sup
107,150144,top,64,90452,jg,81,75207,bot,92,66556,top,104,52683,jg,98,47173,top,67,46683,bot,236,42857,bot,412,40345,sup,238,35344,mid,76,30472,jg,8,29316,mid,4,26105,mid,99,18067,sup,53,15010,sup
64,233815,jg,39,198503,top,60,112685,jg,157,80532,mid,238,77886,mid,104,74106,jg,103,63068,mid,236,60131,bot,107,56715,top,81,47335,bot,79,36221,top,67,27512,bot,412,18451,sup,80,10475,sup,12,9896,sup
81,140442,bot,39,139754,top,64,100626,jg,145,75992,bot,236,48621,bot,53,42608,sup,157,38962,mid,412,37964,sup,142,28780,mid,104,26658,jg,40,25326,sup,68,21287,top,7,21226,mid,27,16433,top,60,9532,jg
126,100976,top,64,91906,jg,875,81054,top,82,70731,top,104,70500,jg,76,63422,jg,412,40038,sup,80,37815,sup,517,34285,mid,432,33208,sup,236,14093,bot,3,10817,mid,81,10337,bot,13,5080,mid,523,3537,bot
142,87277,mid,84,55933,top,238,53071,mid,126,49348,top,517,46417,mid,76,39817,jg,92,34578,top,91,28964,jg,64,23546,jg,40,16068,sup,412,15929,sup,67,9785,bot,145,9049,bot,236,8973,bot,555,7568,sup
61,410494,mid,64,58014,jg,81,43387,bot,518,41480,mid,101,36743,sup,111,35233,sup,25,29817,sup,59,29725,jg,7,26753,mid,67,21080,bot,51,18974,bot,126,9901,top,24,6911,top,39,6831,top,9,6333,jg
145,92504,bot,64,92068,jg,81,84115,bot,236,49546,bot,412,40084,sup,79,32594,top,59,30654,jg,104,29093,jg,517,28568,mid,157,25926,mid,266,22799,top,84,21683,top,53,17715,sup,7,17692,mid,89,8203,sup
157,196292,mid,497,176876,sup,64,105390,jg,91,98215,jg,11,96936,jg,236,95585,bot,8,95028,mid,81,83149,bot,238,80141,mid,145,49257,bot,412,47936,sup,114,43544,top,24,42772,top,12,35898,sup,86,32634,top
60,153258,jg,421,120362,jg,48,117458,jg,27,90244,top,13,67861,mid,57,36817,sup,4,36664,mid,517,25809,mid,36,22583,top,117,21528,sup,14,20855,top,99,17731,sup,81,12332,bot,96,9325,bot,67,8650,bot
64,134002,jg,238,80766,mid,876,78431,jg,497,73604,sup,412,69410,sup,30,65072,jg,79,40179,top,61,36343,mid,107,35308,top,81,31291,bot,58,31261,top,25,30944,sup,55,30815,mid,67,23971,bot,236,22283,bot
64,392826,jg,412,140274,sup,76,119435,jg,60,75307,jg,53,67233,sup,238,61236,mid,267,60937,sup,236,60486,bot,157,58029,mid,81,56609,bot,67,53003,bot,107,51511,top,92,47062,top,7,38185,mid,24,22448,top
126,202959,top,58,166691,top,79,87219,top,236,84957,bot,112,80804,mid,64,70901,jg,81,66351,bot,203,54688,jg,222,54292,bot,13,48656,mid,157,42941,mid,104,35526,jg,412,26083,sup,111,21142,sup,99,20039,sup
268,69620,mid,43,67389,sup,103,54538,mid,67,46663,bot,7,39162,mid,236,36008,bot,35,27075,jg,81,24100,bot,53,22797,sup,235,21619,sup,54,17549,top,10,12735,top,91,10733,jg,104,9985,jg,17,6875,top
67,216471,bot,142,190626,mid,157,142180,mid,39,112345,top,64,110206,jg,81,83082,bot,164,65587,top,92,64429,top,412,60630,sup,22,59700,bot,238,48498,mid,432,37205,sup,53,36705,sup,11,21432,jg,59,17775,jg
89,288768,sup,40,239330,sup,113,202752,jg,67,160678,bot,5,135268,jg,24,92389,top,81,84223,bot,48,62370,jg,157,41926,mid,236,40742,bot,53,37814,sup,103,28181,mid,92,18749,top,61,18034,mid,54,16029,top
412,632896,sup,92,502565,top,53,343191,sup,86,294652,top,43,142517,sup,85,78366,top,81,49046,bot,7,46897,mid,876,36886,jg,62,32794,jg,127,30917,mid,3,26477,mid,202,21113,bot,64,18944,jg,22,17136,bot
145,75904,bot,81,55134,bot,360,39275,bot,412,33840,sup,64,27302,jg,245,23676,jg,80,21787,sup,875,21614,top,4,19234,mid,111,18669,sup,60,18175,jg,58,17814,top,7,15853,mid,84,15624,top,157,13073,mid
64,113882,jg,104,77471,jg,245,74452,jg,777,59554,mid,517,41096,mid,202,32752,bot,875,31568,top,82,31113,top,145,28842,bot,360,27926,bot,58,26065,top,157,17578,mid,80,16479,sup,25,6293,sup,412,3366,sup
