Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
157,108159,mid,517,62945,mid,39,60588,top,777,45732,mid,64,39514,jg,11,36274,jg,101,29339,sup,412,28694,sup,51,23692,bot,76,18319,jg,79,17384,top,145,16379,bot,360,14321,bot,80,13445,sup,516,12976,top
157,539027,mid,82,189144,top,238,100331,mid,122,94688,top,777,77575,mid,114,73507,top,64,58282,jg,53,53016,sup,11,25865,jg,350,21274,sup,99,19468,sup,119,16974,bot,67,14765,bot,81,14506,bot,30,11703,jg
91,296405,jg,64,262079,jg,157,134070,mid,246,117462,mid,76,112354,jg,238,111652,mid,39,106690,top,58,60901,top,122,51812,top,236,29955,bot,101,21046,sup,67,18249,bot,350,15457,sup,81,14285,bot,80,13609,sup
246,340792,mid,84,68368,top,245,61607,jg,235,61397,sup,64,46252,jg,131,40343,jg,887,24370,top,8,24002,mid,429,22439,bot,147,20476,sup,86,20417,top,55,16586,mid,350,15779,sup,18,13560,bot,236,11990,bot
254,741372,jg,27,376031,top,81,261532,bot,202,161718,bot,133,118252,top,141,106051,jg,11,86456,jg,51,83256,bot,50,70807,sup,25,56968,sup,24,51518,top,412,51242,sup,105,32185,mid,157,28924,mid,103,28796,mid
432,183656,sup,412,54520,sup,526,46127,sup,81,32130,bot,145,17220,bot,875,16196,top,21,13377,bot,223,12695,top,1,9814,mid,39,9634,top,55,9171,mid,245,7138,jg,154,3932,jg,78,3774,jg,711,2427,mid
432,333091,sup,143,242614,sup,254,238980,jg,427,235593,jg,64,219073,jg,235,169020,sup,114,156459,top,81,153354,bot,18,135472,bot,7,131240,mid,96,95691,bot,266,84618,top,4,84610,mid,136,74635,mid,6,54647,top
64,530249,jg,238,148410,mid,245,130538,jg,157,110072,mid,91,78540,jg,145,71846,bot,412,42002,sup,53,34593,sup,81,33840,bot,236,33194,bot,58,31187,top,777,30506,mid,114,28417,top,86,28134,top,25,13014,sup
350,339257,sup,267,245131,sup,3,142233,mid,888,117667,sup,110,67778,bot,83,65865,top,21,51700,bot,22,48829,bot,17,41824,top,9,37446,jg,234,36910,jg,876,35489,jg,82,30428,top,34,27969,mid,90,25170,mid
141,385287,jg,107,282252,top,245,232564,jg,121,159235,jg,67,54294,bot,157,39194,mid,119,31336,bot,236,31021,bot,38,29793,mid,517,29024,mid,24,26127,top,58,23848,top,555,12600,sup,53,1573,sup,32,760,sup
81,225675,bot,51,208259,bot,29,142253,bot,41,124615,top,157,92701,mid,84,83330,top,555,76935,sup,8,65627,mid,39,63680,top,76,55528,jg,69,54242,mid,141,48366,jg,104,41917,jg,50,36514,sup,235,27373,sup
145,243542,bot,61,231191,mid,81,132240,bot,64,54442,jg,22,45573,bot,36,34916,top,38,25391,mid,412,24575,sup,142,20558,mid,104,15371,jg,53,12186,sup,76,11338,jg,25,10301,sup,164,6699,top,39,6549,top
498,491719,bot,122,454953,top,164,402150,top,84,319498,top,81,278770,bot,51,269346,bot,69,119875,mid,235,115951,sup,517,68408,mid,412,22426,sup,8,22288,mid,80,21272,sup,64,12711,jg,104,8622,jg,59,6299,jg
104,60984,jg,76,38926,jg,64,26964,jg,79,19827,top,875,19402,top,81,6667,bot,80,5334,sup,517,5318,mid,31,4930,top,32,4590,sup,16,3497,sup,236,2474,bot,7,1598,mid,45,1508,mid,18,1507,bot
555,272516,sup,99,243944,sup,523,158255,bot,161,150655,sup,86,90166,top,27,78239,top,4,71038,mid,21,55329,bot,1,43840,mid,48,40554,jg,15,38791,bot,114,33262,top,76,31790,jg,59,24093,jg,3,15015,mid
267,82344,sup,117,63289,sup,432,36908,sup,98,23428,top,51,19772,bot,17,9403,top,427,8920,jg,104,8674,jg,14,7287,top,254,6444,jg,157,6256,mid,81,5995,bot,22,4517,bot,112,2328,mid,103,1270,mid
64,160134,jg,104,135644,jg,76,52273,jg,79,39851,top,106,33478,top,238,16308,mid,236,14332,bot,875,14041,top,235,12501,sup,81,11931,bot,13,10321,mid,517,7180,mid,412,5759,sup,111,5350,sup,145,4584,bot
81,105767,bot,18,75211,bot,119,66220,bot,60,31523,jg,117,25951,sup,121,22390,jg,11,20253,jg,16,12516,sup,45,12154,mid,13,10133,mid,114,9774,top,43,5806,sup,126,5523,top,238,4861,mid,24,4714,top
114,512304,top,875,150291,top,82,109929,top,62,83828,jg,59,79426,jg,145,61488,bot,236,59811,bot,498,57485,bot,64,52348,jg,412,52079,sup,157,51131,mid,105,50457,mid,517,48415,mid,235,24807,sup,43,22328,sup
412,173666,sup,157,131502,mid,63,84343,sup,875,81037,top,516,72625,top,114,72439,top,59,69703,jg,64,60826,jg,50,60390,sup,61,59176,mid,104,52342,jg,105,44438,mid,429,33775,bot,51,31509,bot,22,30792,bot
111,183154,sup,54,130888,top,6,123573,top,59,51364,jg,63,51169,sup,32,44388,sup,85,43755,top,120,38113,jg,127,37942,mid,45,18016,mid,22,17529,bot,33,15410,jg,4,13940,mid,110,12613,bot,29,8369,bot
157,331064,mid,223,148658,top,107,135431,top,64,133060,jg,203,126127,jg,77,90789,jg,236,86221,bot,79,82340,top,202,69967,bot,53,61325,sup,13,57550,mid,412,55206,sup,81,52640,bot,26,52225,sup,142,48417,mid
245,53115,jg,157,51990,mid,104,45745,jg,122,44474,top,141,44384,jg,164,40253,top,202,32024,bot,67,31125,bot,875,28588,top,517,27699,mid,145,27689,bot,38,26543,mid,412,24908,sup,555,20465,sup,37,13312,sup
119,352940,bot,51,139103,bot,222,97042,bot,235,90143,sup,887,16285,top,85,11611,top,103,8874,mid,104,7217,jg,55,6798,mid,63,5904,sup,555,5665,sup,39,5631,top,13,4865,mid,28,1561,jg,245,1253,jg
2,231730,jg,121,218751,jg,104,204960,jg,150,75675,top,58,73181,top,875,68236,top,67,27145,bot,119,23267,bot,21,14527,bot,777,5697,mid,412,3667,sup,32,3233,sup,235,2885,sup,157,2804,mid,517,760,mid
157,250771,mid,131,69278,jg,141,50881,jg,360,50105,bot,236,40233,bot,91,36420,jg,777,33966,mid,145,32689,bot,7,30779,mid,126,27783,top,84,25512,top,92,11145,top,80,10057,sup,63,8736,sup,412,8073,sup
238,295459,mid,39,154258,top,145,84641,bot,246,44170,mid,245,42021,jg,875,41060,top,84,32870,top,163,28381,jg,51,25458,bot,222,21141,bot,105,20515,mid,11,20158,jg,80,12394,sup,412,4818,sup,101,4282,sup
92,52230,top,39,49000,top,6,47036,top,517,31365,mid,43,26449,sup,246,23661,mid,104,20285,jg,64,15607,jg,13,15427,mid,5,14413,jg,51,14275,bot,236,9299,bot,18,6048,bot,99,5655,sup,555,4970,sup
114,372172,top,48,32560,jg,55,32019,mid,164,26738,top,41,22639,top,91,17910,jg,202,16013,bot,13,14292,mid,26,13001,sup,81,12600,bot,8,10676,mid,119,9833,bot,121,9769,jg,53,5171,sup,412,4596,sup
157,1023258,mid,412,195261,sup,238,158060,mid,67,129027,bot,64,70639,jg,141,59179,jg,222,55812,bot,75,55487,top,39,50813,top,11,46060,jg,777,45615,mid,202,35169,bot,84,33609,top,555,27149,sup,53,25496,sup
236,114032,bot,81,90487,bot,126,72834,top,114,64692,top,517,51822,mid,64,36900,jg,202,34864,bot,84,24796,top,134,24697,mid,4,20310,mid,203,16982,jg,5,14631,jg,412,7271,sup,53,3918,sup,235,3774,sup
350,937202,sup,498,163105,bot,16,141698,sup,523,129922,bot,99,110285,sup,22,79568,bot,103,69017,mid,518,68384,mid,136,34921,mid,20,16789,jg,106,16109,top,876,15697,jg,102,14883,jg,420,13702,top,82,13131,top
33,438122,jg,113,203823,jg,53,69497,sup,37,52358,sup,9,27211,jg,25,26758,sup,51,17194,bot,98,14359,top,54,13976,top,115,8877,bot,3,8705,mid,21,8551,bot,7,8224,mid,86,6690,top,103,5143,mid
8,270607,mid,517,201356,mid,112,176186,mid,131,120252,jg,51,96083,bot,145,79220,bot,81,76880,bot,122,49268,top,101,49204,sup,245,43020,jg,64,42984,jg,54,34986,top,126,31070,top,412,18075,sup,555,11351,sup
235,173567,sup,12,160287,sup,117,132032,sup,33,38960,jg,29,34410,bot,133,33373,top,67,17539,bot,54,16770,top,236,16723,bot,154,16223,jg,23,15915,top,121,8414,jg,38,5095,mid,4,3469,mid,105,2716,mid
99,196159,sup,103,174636,mid,84,95874,top,777,74325,mid,222,73377,bot,145,72323,bot,67,71303,bot,127,68658,mid,147,50399,sup,131,42856,jg,114,27559,top,39,24048,top,50,20745,sup,141,20616,jg,9,20259,jg
122,124405,top,875,119305,top,39,117959,top,8,51904,mid,141,47396,jg,28,47283,jg,157,38438,mid,13,31707,mid,11,24847,jg,57,24122,sup,145,22970,bot,81,20900,bot,555,16354,sup,432,15604,sup,67,12894,bot
81,298985,bot,145,280802,bot,236,190566,bot,39,39668,top,134,38678,mid,126,38040,top,58,36977,top,157,33994,mid,112,31126,mid,64,29786,jg,235,25250,sup,76,22927,jg,111,18982,sup,104,17984,jg,43,11346,sup
555,83325,sup,412,63796,sup,53,55670,sup,45,34315,mid,523,28911,bot,134,16795,mid,517,14876,mid,223,13668,top,81,11615,bot,67,11330,bot,39,11308,top,122,11050,top,64,8271,jg,121,6323,jg,20,4588,jg
145,295429,bot,236,192848,bot,18,119686,bot,121,89184,jg,24,30538,top,111,21282,sup,59,20928,jg,412,13057,sup,131,11850,jg,89,9167,sup,58,7319,top,38,6275,mid,1,5676,mid,106,5434,top,42,5173,mid
39,50410,top,142,43032,mid,84,40499,top,103,30613,mid,112,26994,mid,222,20800,bot,236,19167,bot,51,17346,bot,234,11984,jg,99,10673,sup,164,9338,top,40,8312,sup,245,7808,jg,412,5672,sup,76,1382,jg
240,199082,top,150,163708,top,35,99510,jg,30,91204,jg,50,47946,sup,28,40202,jg,81,39738,bot,16,37513,sup,166,36646,mid,10,35589,top,99,35558,sup,90,31170,mid,1,27345,mid,22,22286,bot,202,21122,bot
99,255498,sup,63,165693,sup,50,130413,sup,55,106944,mid,157,68321,mid,74,66467,top,236,57745,bot,1,34586,mid,82,32670,top,81,24149,bot,141,23735,jg,875,22763,top,131,20717,jg,115,19120,bot,35,16459,jg
24,22536,top,517,19161,mid,62,17457,jg,106,16348,top,202,15350,bot,164,14886,top,67,12194,bot,104,12124,jg,234,11139,jg,236,9180,bot,13,5900,mid,4,5320,mid,80,2648,sup,412,1052,sup,63,964,sup
64,88057,jg,121,46994,jg,35,45597,jg,67,39454,bot,112,38656,mid,236,37030,bot,18,33362,bot,68,32785,top,99,31836,sup,412,28550,sup,53,26155,sup,103,23795,mid,42,17488,mid,39,15974,top,79,12799,top
117,339300,sup,267,250775,sup,235,239478,sup,21,100177,bot,7,80040,mid,103,63501,mid,28,49927,jg,55,38767,mid,145,31079,bot,360,26679,bot,131,23787,jg,9,16489,jg,98,15694,top,17,14487,top,84,14255,top
245,225257,jg,121,209449,jg,104,202733,jg,112,112585,mid,67,97840,bot,222,76579,bot,13,61876,mid,63,57189,sup,236,55615,bot,24,52385,top,16,49565,sup,114,46549,top,412,40387,sup,4,20794,mid,79,16340,top
145,182488,bot,67,62484,bot,236,60841,bot,114,58763,top,101,56398,sup,238,54220,mid,122,52531,top,38,51418,mid,24,45847,top,412,34392,sup,121,33913,jg,245,33320,jg,105,32492,mid,11,30030,jg,99,16137,sup
68,270784,top,238,170828,mid,8,154917,mid,157,135177,mid,131,125884,jg,91,66376,jg,39,61972,top,98,50765,top,523,47316,bot,360,29206,bot,202,27147,bot,234,14155,jg,50,13317,sup,43,12455,sup,80,10239,sup
23,432529,top,78,333869,jg,39,284243,top,223,225834,top,59,202738,jg,202,196924,bot,429,153595,bot,29,133228,bot,102,109745,jg,8,85676,mid,117,81553,sup,238,72815,mid,55,54166,mid,43,48789,sup,412,46892,sup
53,217299,sup,555,157406,sup,238,111715,mid,412,96023,sup,11,74917,jg,64,74897,jg,45,68979,mid,157,61384,mid,24,57091,top,145,53242,bot,39,52499,top,28,49928,jg,84,47666,top,18,41336,bot,81,36420,bot
104,222780,jg,64,165940,jg,876,122080,jg,134,36991,mid,79,33255,top,53,27606,sup,142,22837,mid,84,15478,top,61,14110,mid,106,10648,top,236,4425,bot,80,1155,sup,16,1053,sup,202,985,bot,18,857,bot
64,375844,jg,104,196417,jg,131,193448,jg,350,187520,sup,1,162253,mid,236,129138,bot,145,124336,bot,54,115997,top,238,92019,mid,67,81957,bot,114,69487,top,8,47260,mid,235,33032,sup,24,27508,top,37,23979,sup
45,623093,mid,56,590658,jg,121,80015,jg,62,63492,jg,236,39578,bot,31,39092,top,75,37592,top,517,35394,mid,58,28035,top,112,26602,mid,99,21408,sup,202,20380,bot,115,12604,bot,32,10741,sup,53,9475,sup
164,344277,top,39,124986,top,107,85019,top,62,30989,jg,77,27497,jg,8,24335,mid,421,21765,jg,69,17367,mid,235,7445,sup,29,6050,bot,38,5944,mid,81,5771,bot,110,4196,bot,555,2964,sup,89,2881,sup
145,115268,bot,141,99700,jg,245,76809,jg,64,69676,jg,221,54772,bot,38,35793,mid,67,31784,bot,8,20834,mid,157,17176,mid,10,10849,top,126,10385,top,92,5411,top,235,1713,sup,412,1128,sup,89,1118,sup
104,106599,jg,421,99156,jg,203,76717,jg,106,33753,top,24,23434,top,517,21835,mid,164,15820,top,110,14023,bot,498,8622,bot,105,8484,mid,235,7751,sup,25,6978,sup,201,6533,sup,13,5526,mid,145,3235,bot
64,105231,jg,141,99925,jg,133,87413,top,79,49881,top,41,44450,top,202,35236,bot,145,33501,bot,18,29247,bot,121,27552,jg,555,20838,sup,103,18538,mid,412,18524,sup,63,16883,sup,4,15238,mid,777,13597,mid
64,102761,jg,131,101741,jg,238,77525,mid,103,76287,mid,157,37686,mid,104,34889,jg,81,16870,bot,75,15186,top,236,14714,bot,67,11596,bot,122,10623,top,92,8474,top,53,7951,sup,25,7339,sup,101,6789,sup
30,159322,jg,145,148289,bot,89,125008,sup,81,105644,bot,18,104223,bot,143,104163,sup,35,93032,jg,412,87489,sup,11,53821,jg,157,31825,mid,420,27827,top,54,24414,top,4,18567,mid,86,18497,top,45,16028,mid
104,240177,jg,21,102116,bot,131,85878,jg,222,49492,bot,121,44068,jg,110,41787,bot,106,40468,top,238,10516,mid,68,7385,top,25,5770,sup,99,5435,sup,134,4454,mid,412,4120,sup,14,4047,top,127,2100,mid
16,145073,sup,101,143552,sup,43,123702,sup,64,69604,jg,7,54759,mid,157,51391,mid,13,50178,mid,22,36978,bot,115,36060,bot,104,35378,jg,76,32373,jg,84,30315,top,126,27876,top,81,27730,bot,74,23894,top
110,1072650,bot,16,266930,sup,22,179084,bot,235,177126,sup,43,162216,sup,51,122701,bot,126,53953,top,78,52309,jg,133,36057,top,114,33320,top,141,32372,jg,69,27784,mid,45,26753,mid,427,25453,jg,4,24443,mid
555,60673,sup,235,59117,sup,104,50579,jg,89,46764,sup,29,38825,bot,875,37911,top,517,37182,mid,64,36693,jg,245,30997,jg,3,28150,mid,516,25957,top,777,23193,mid,84,22373,top,202,21258,bot,236,18151,bot
236,351488,bot,119,301656,bot,64,215700,jg,202,195357,bot,107,136304,top,157,132746,mid,84,125026,top,58,100731,top,238,90170,mid,245,76383,jg,8,58883,mid,104,50447,jg,555,27049,sup,412,26199,sup,432,24946,sup
8,442198,mid,164,87578,top,81,75320,bot,777,64443,mid,10,55762,top,22,48998,bot,875,41757,top,45,38812,mid,57,37177,sup,235,30131,sup,30,21702,jg,53,21541,sup,236,21110,bot,876,18028,jg,234,16012,jg
26,203174,sup,24,120973,top,223,113423,top,201,107677,sup,432,107058,sup,98,76365,top,78,36024,jg,3,31111,mid,33,30620,jg,5,27552,jg,38,11711,mid,202,9907,bot,22,7955,bot,90,7511,mid,18,7164,bot
154,259253,jg,141,151693,jg,82,145325,top,86,131584,top,10,94238,top,48,85259,jg,202,75171,bot,145,55696,bot,81,47983,bot,3,31475,mid,517,24642,mid,80,16228,sup,555,15496,sup,50,14212,sup,157,10856,mid
777,99290,mid,141,53533,jg,234,47311,jg,145,41914,bot,76,38403,jg,39,37083,top,236,26594,bot,875,26392,top,517,22609,mid,235,22424,sup,80,19257,sup,81,15816,bot,3,15166,mid,266,11190,top,412,7710,sup
24,151805,top,39,124314,top,41,77320,top,13,37068,mid,104,36419,jg,8,34808,mid,59,24997,jg,5,21955,jg,18,20020,bot,101,19212,sup,236,17205,bot,517,16457,mid,51,15381,bot,99,4992,sup,16,4913,sup
64,274773,jg,412,135039,sup,76,123604,jg,517,83185,mid,121,66066,jg,84,60121,top,157,35470,mid,81,33257,bot,67,32433,bot,126,30232,top,266,29102,top,246,23823,mid,555,22840,sup,12,19581,sup,145,18505,bot
81,121159,bot,2,81887,jg,67,62738,bot,77,61209,jg,104,53101,jg,18,33573,bot,875,31907,top,80,31658,sup,497,23340,sup,157,22534,mid,106,21523,top,555,19769,sup,68,14379,top,13,10032,mid,3,6105,mid
40,686339,sup,89,539830,sup,163,221001,jg,22,167772,bot,18,72947,bot,497,65783,sup,15,50833,bot,39,44006,top,103,35492,mid,55,24913,mid,126,16445,top,131,16068,jg,112,15700,mid,75,14314,top,5,13272,jg
266,552369,top,82,227600,top,14,88952,top,119,64719,bot,202,62013,bot,80,51840,sup,51,38255,bot,53,34313,sup,203,31305,jg,50,31201,sup,141,29832,jg,2,22968,jg,3,19704,mid,142,8496,mid,157,6632,mid
35,140527,jg,119,56086,bot,11,48200,jg,27,46324,top,64,39242,jg,202,29831,bot,122,20232,top,81,15632,bot,68,15046,top,777,12211,mid,4,9338,mid,13,9178,mid,235,8993,sup,57,8213,sup,99,7084,sup
98,395596,top,7,280835,mid,266,274017,top,101,246519,sup,43,178552,sup,53,164652,sup,81,80713,bot,202,77265,bot,126,76681,top,203,49676,jg,145,39773,bot,112,36154,mid,33,30186,jg,104,29155,jg,61,29103,mid
267,492116,sup,89,464391,sup,99,199518,sup,51,178602,bot,21,85465,bot,145,84280,bot,876,53416,jg,518,37599,mid,103,33215,mid,82,31043,top,84,29829,top,223,27947,top,3,26898,mid,131,13921,jg,11,8591,jg
