Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
157,123142,mid,202,100601,bot,67,68691,bot,121,61322,jg,45,59186,mid,17,54133,top,122,40297,top,145,38419,bot,164,37330,top,11,34648,jg,99,31447,sup,105,30782,mid,2,30386,jg,101,23190,sup,53,17199,sup
11,338072,jg,67,190896,bot,157,172826,mid,141,130461,jg,221,116090,bot,22,112941,bot,777,86330,mid,24,50885,top,122,33580,top,875,28481,top,131,27449,jg,517,26790,mid,80,18738,sup,555,16960,sup,32,15941,sup
105,90714,mid,517,76663,mid,157,69313,mid,121,65066,jg,245,59238,jg,84,58530,top,81,54198,bot,24,50550,top,141,48551,jg,202,42297,bot,67,41446,bot,75,39360,top,412,34665,sup,555,33351,sup,25,25282,sup
51,114042,bot,412,72316,sup,19,64498,jg,12,62162,sup,25,59627,sup,6,54286,top,67,52638,bot,82,47526,top,8,45095,mid,58,43834,top,202,42917,bot,45,36066,mid,3,32505,mid,131,28808,jg,141,26129,jg
157,225776,mid,238,88577,mid,11,81014,jg,82,77033,top,141,68345,jg,86,54988,top,64,46561,jg,17,35239,top,53,29396,sup,22,28057,bot,236,21383,bot,81,18868,bot,13,14604,mid,80,11169,sup,99,10948,sup
145,1901789,bot,498,267579,bot,222,226254,bot,875,214987,top,223,188955,top,84,184630,top,518,81902,mid,117,71973,sup,246,68928,mid,60,58241,jg,142,54999,mid,78,51572,jg,497,49252,sup,245,47494,jg,267,43685,sup
112,80118,mid,222,62546,bot,64,53586,jg,84,53440,top,202,52883,bot,81,48325,bot,517,38505,mid,25,34427,sup,104,33843,jg,245,32192,jg,7,28552,mid,27,26171,top,50,22792,sup,39,22503,top,235,17339,sup
79,177034,top,35,168033,jg,14,128481,top,133,98419,top,157,93099,mid,104,87421,jg,19,52306,jg,105,31585,mid,555,24967,sup,432,24363,sup,142,20490,mid,81,17562,bot,29,16632,bot,63,15514,sup,67,11124,bot
157,341585,mid,11,271507,jg,360,220292,bot,21,137083,bot,99,113826,sup,53,109405,sup,238,108478,mid,23,103956,top,22,88347,bot,25,86132,sup,19,71129,jg,131,68683,jg,518,59713,mid,54,57719,top,74,45830,top
77,258454,jg,11,202346,jg,86,170462,top,75,136025,top,234,104705,jg,236,79706,bot,27,79508,top,202,56317,bot,517,37130,mid,145,36748,bot,157,32192,mid,55,29978,mid,99,25062,sup,350,17826,sup,412,17279,sup
53,299786,sup,141,229917,jg,157,188019,mid,202,160163,bot,6,129948,top,238,115611,mid,9,97798,jg,105,96555,mid,17,89780,top,120,86887,jg,86,83487,top,81,82157,bot,51,55283,bot,99,52037,sup,111,51401,sup
99,267127,sup,16,150554,sup,117,134646,sup,103,80268,mid,222,80250,bot,21,69125,bot,1,67359,mid,142,58370,mid,18,57308,bot,102,48978,jg,78,34609,jg,76,31078,jg,17,29868,top,92,21912,top,39,20380,top
64,249084,jg,84,204728,top,59,202302,jg,555,116292,sup,81,92799,bot,32,88981,sup,121,88573,jg,202,63171,bot,103,57859,mid,7,57832,mid,61,57420,mid,412,57304,sup,86,56524,top,145,56419,bot,82,33783,top
238,56115,mid,8,39828,mid,92,30253,top,157,25424,mid,39,22627,top,114,21038,top,11,16457,jg,131,16179,jg,64,15138,jg,29,10919,bot,67,10097,bot,235,9839,sup,51,8691,bot,32,7222,sup,412,3552,sup
32,99728,sup,40,55613,sup,6,49070,top,134,47075,mid,117,36665,sup,92,33508,top,90,29320,mid,1,20135,mid,113,17551,jg,18,12871,bot,22,11627,bot,17,9912,top,28,4962,jg,120,4856,jg,51,4763,bot
142,396610,mid,61,260389,mid,84,219141,top,517,216520,mid,163,170080,jg,164,84323,top,245,82499,jg,14,70419,top,43,55038,sup,16,50165,sup,110,46672,bot,131,43131,jg,145,42891,bot,44,42766,sup,236,37530,bot
64,303788,jg,157,113759,mid,35,95300,jg,99,83231,sup,81,76403,bot,17,67669,top,53,56723,sup,51,52899,bot,238,51183,mid,45,47627,mid,31,40000,top,141,35142,jg,25,30815,sup,23,30182,top,67,23132,bot
41,209629,top,157,174234,mid,67,159698,bot,145,157411,bot,81,129590,bot,4,109632,mid,39,92623,top,103,89573,mid,141,84124,jg,92,81752,top,163,40449,jg,64,39581,jg,99,36886,sup,412,7065,sup,497,6833,sup
18,263884,bot,29,164263,bot,67,116216,bot,42,90275,mid,86,54335,top,101,43373,sup,85,39261,top,157,36199,mid,19,35708,jg,555,35167,sup,134,29926,mid,17,28266,top,235,24143,sup,104,20578,jg,121,18655,jg
141,763852,jg,497,282661,sup,523,278658,bot,145,227836,bot,60,208967,jg,498,137988,bot,28,128030,jg,350,98434,sup,555,87249,sup,107,59816,top,31,44818,top,223,20529,top,55,16142,mid,34,9803,mid,238,9786,mid
555,355193,sup,145,192392,bot,50,165849,sup,24,150635,top,6,149034,top,39,119373,top,51,114782,bot,412,108381,sup,202,85343,bot,3,52610,mid,517,40931,mid,20,29802,jg,8,29082,mid,78,28763,jg,19,22441,jg
238,222270,mid,157,219067,mid,202,189805,bot,119,121593,bot,29,78435,bot,7,62748,mid,101,47410,sup,121,27107,jg,64,24758,jg,245,20068,jg,17,17727,top,92,17187,top,23,15518,top,412,12912,sup,53,10326,sup
