Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
107,175144,122,137958,106,57114,9,49539,104,38834
555,290652,20,282506,141,156822,29,155475,75,153923
235,203907,202,158968,523,157051,143,130835,21,109128
523,210529,22,206028,145,171827,51,143228,21,139333
127,200710,246,83334,84,69998,7,37647,39,33666
30,300266,412,150066,64,144183,104,119947,56,89003
517,72651,84,41366,42,40425,7,35606,80,28602
27,334643,77,307292,48,138693,119,102103,201,84846
875,222407,58,117507,6,50837,164,34608,98,23361
157,261743,141,139634,6,119811,164,77126,53,58096
145,217980,202,84110,498,83316,99,74104,89,62938
245,89473,39,82062,254,81377,2,64387,64,60059
117,312517,350,159516,99,158383,498,152394,497,143502
81,63599,67,54558,202,49565,21,32125,22,26322
111,63820,117,59803,40,44830,412,34992,267,33720
35,270044,91,49394,114,39295,27,35375,62,28831
157,535081,555,155630,82,154199,120,102444,64,76852
98,764229,78,522223,240,508599,14,365855,80,342565
164,289099,245,223779,17,169781,238,117859,150,112016
24,354366,122,341446,92,190990,62,110859,54,44448
27,457597,23,116181,122,94357,107,64835,53,64033
34,1918488,26,42236,64,40920,45,39546,16,32589
103,254283,119,199603,105,143688,222,141131,81,135870
55,148019,238,116045,39,78803,29,72127,64,70648
104,163362,5,151746,64,107971,11,75196,157,70503
81,74715,145,74317,67,63124,51,58550,119,43189
145,168402,202,129447,81,107340,51,90553,67,88968
145,154968,245,71548,67,69965,236,49669,81,43429
3,127406,111,81297,84,80565,517,63943,99,61588
141,321021,62,214015,82,160644,102,143342,120,102910
350,69888,117,40550,498,35110,51,35063,221,32643
360,364782,142,229613,81,190283,51,114689,202,63206
141,120789,234,70721,157,37125,39,34311,121,32594
84,177555,203,154642,875,151797,145,130766,234,119875
64,240043,517,125223,157,118221,412,107183,238,90888
