Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
82,159536,141,131077,777,129991,39,109308,13,98174
107,349694,141,257112,24,134403,245,132453,104,81102
33,110403,111,79590,888,75607,154,60136,89,51822
136,416427,91,285171,50,162460,45,148101,112,144926
119,271189,81,218542,7,206370,157,205649,236,195998
77,272227,20,183724,106,168914,154,148186,421,137316
106,389147,64,90202,12,44305,2,42459,85,26814
236,133509,21,96064,119,86370,51,81937,81,67933
350,225797,16,208040,23,149357,555,86479,86,69503
777,119219,81,60854,10,45640,235,41725,82,39098
62,622240,3,250017,86,190975,75,130969,48,80517
350,81376,101,79986,50,77777,34,72605,22,59143
238,511701,412,427647,91,238574,7,151411,90,150250
81,199027,67,125492,64,109972,4,80852,145,76602
145,61414,39,47563,67,36660,157,35271,81,31071
55,716690,518,268395,58,153948,266,128840,12,127851
16,442265,267,226275,350,166804,99,148022,117,146542
266,74733,122,70978,54,44271,38,35491,8,33969
103,1067357,99,794251,145,397302,350,378833,498,235985
157,186984,222,161615,238,95538,555,86883,31,66006
18,189028,84,127372,76,125021,203,87003,78,84752
157,73876,236,47249,222,43073,235,38319,103,37767
119,268465,11,135659,121,85496,875,36405,5,21049
106,126222,24,87720,141,85856,517,73096,122,72574
122,635576,23,345479,75,227182,10,115940,56,79038
81,67285,145,28073,67,27794,518,25301,22,24849
90,205975,42,52379,6,36011,25,28618,82,26108
6,141185,24,116448,122,116032,157,110738,82,95086
360,296305,84,254950,246,199748,28,177625,99,155514
51,38705,145,37295,360,26811,412,26295,59,25481
101,230602,39,186122,141,122103,81,96221,517,93397
99,574044,350,439614,20,132044,117,112080,40,99729
50,1297330,14,415910,6,150368,29,75432,17,57977
81,112335,145,105543,517,102324,48,100524,202,94753
141,650927,245,243815,24,116043,82,101944,17,80299
35,424780,53,74624,5,55157,412,54742,111,43534
81,194157,11,180307,145,119478,523,101167,7,90007
164,292820,3,142018,26,129752,6,106866,145,71098
107,342656,20,92342,555,66597,99,62291,33,59587
74,700553,99,140485,117,47964,61,35580,21,29540
64,95603,157,87678,150,47903,412,47598,82,42470
268,68856,777,62850,523,51297,84,48984,145,46568
222,113723,238,69687,7,68233,236,59935,67,53457
64,174365,119,79151,245,72966,107,61167,59,60187
55,979844,99,232953,234,76467,81,46442,21,45114
432,342483,111,130268,516,110416,53,71046,82,59560
107,45697,64,34958,29,33511,41,23070,157,21988
58,338351,62,282467,122,125648,3,96415,875,95931
350,164107,16,137789,267,119031,37,103611,40,94603
3,47760,50,43549,21,38521,110,23129,9,22041
497,76399,235,49291,555,46198,12,43456,103,42590
