Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
126,377204,58,74265,54,51700,876,32900,887,26125
126,76750,84,60876,106,47840,58,46452,236,39836
11,138990,75,105748,53,87521,17,84279,122,58860
89,67706,111,26653,35,24528,412,23753,53,21901
350,84698,555,78445,81,73901,875,50869,157,50423
99,114472,18,111136,81,98274,60,87647,25,70450
35,82461,64,57478,777,56506,238,55042,875,44647
875,248980,157,164520,80,128564,122,94731,555,80073
875,122635,157,73603,86,68860,202,64595,360,57340
122,173169,202,57497,875,42928,420,40750,53,38830
245,149651,517,31384,91,28714,236,26972,76,26299
157,155545,39,70155,55,64385,555,53415,238,47101
67,75069,429,66054,157,54161,360,53454,84,46173
99,93585,17,72313,101,36234,11,33876,120,27365
777,112658,517,105189,350,51554,875,47101,157,44075
31,469112,75,108099,58,73749,19,38404,223,21571
84,156123,360,125165,157,122910,81,56431,555,48642
875,222505,57,111487,86,41576,54,38685,234,29993
99,207457,360,117230,39,45501,145,44966,55,44754
875,123724,555,121983,19,44820,58,41876,238,36209
103,207084,67,174112,84,100155,157,40986,141,37229
81,138552,141,89333,875,75674,777,45252,157,38841
777,89141,516,89003,141,56183,82,45321,54,42347
67,173692,145,132680,4,81130,236,74240,81,66366
238,160991,777,88818,266,85316,80,82115,517,78533
22,227041,17,175596,35,81949,25,57142,45,55889
245,79521,64,73759,141,55591,157,52045,11,50474
157,86876,875,39532,11,28606,64,28299,86,23091
45,73553,117,67685,111,62102,350,44106,25,41938
64,123362,157,61146,81,58217,92,50820,238,45687
141,517083,555,243752,412,38985,157,32293,81,30701
777,89398,157,73171,106,41378,875,39763,82,38640
82,133894,58,88956,106,57011,84,47595,35,33139
105,195548,67,183338,92,152441,7,128875,238,119081
57,99809,101,53334,143,49893,21,41137,9,40648
555,287959,777,172357,81,105271,20,99295,53,57531
245,70383,76,52902,5,47589,103,43965,711,39905
80,268641,157,70478,54,49135,777,43172,86,38219
555,240755,141,95352,360,55986,25,51618,64,45275
161,60865,67,60088,429,54241,234,50939,58,34346
11,110429,157,61776,141,35063,86,29949,22,26227
122,145205,126,108709,875,83614,876,63425,56,45083
106,44837,19,31211,33,25491,777,25267,11,22892
81,126588,517,55651,30,51582,875,49754,157,46712
517,113939,67,102722,145,68950,64,60923,39,52077
25,266047,42,83699,81,73009,497,57236,89,48457
157,237646,141,88614,39,69114,555,53408,84,50085
875,1166416,516,204080,106,84631,102,78486,21,52470
