Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
141,98400,24,91322,13,58476,114,49976,82,41030
119,754590,141,198051,19,184841,202,130670,157,118376
25,461908,89,293885,99,172138,74,114972,103,103304
145,515725,103,397819,131,169807,117,108956,51,101813
6,474026,222,272793,56,264651,115,214235,99,179546
29,86449,19,77918,96,67932,58,52390,9,49372
67,129888,64,118840,21,91745,121,87626,238,70743
56,111126,36,83108,875,36006,82,35912,11,32496
55,231435,127,196877,245,99085,7,78458,84,42863
14,64983,29,33822,24,26077,79,23638,67,22314
8,294846,44,191274,24,166574,131,114139,39,93184
36,81125,75,62697,21,24659,11,21636,45,21250
498,302214,21,273997,15,220762,25,125217,99,89497
497,123400,875,90016,2,44909,58,35248,498,31963
11,147597,21,111029,17,110819,238,83994,45,78547
91,145658,50,100622,19,91845,875,83364,157,63148
11,476562,120,228797,157,212543,141,187327,119,164847
64,262205,203,127076,35,118141,157,93341,25,84194
55,81805,157,61471,238,55195,64,36107,119,35007
119,198482,202,96011,122,67423,498,64984,51,60613
6,73619,89,47925,113,39825,25,34293,86,27790
99,183441,25,170839,103,119241,143,110374,222,82053
875,419925,19,190914,86,187051,11,163144,21,147740
11,193100,157,163570,17,137991,238,96079,29,85054
777,112545,202,96743,145,68233,67,55844,498,48060
157,154520,19,57676,64,35604,84,27631,238,22456
84,191711,86,171430,245,161253,7,110412,141,82112
222,224752,81,109586,119,89003,145,85217,141,79350
35,239691,98,75196,24,43529,54,41733,58,33910
202,79644,157,38396,67,33881,51,29661,99,24266
17,227984,45,193406,75,162579,58,116637,22,62308
8,148775,14,124926,23,114823,202,107875,86,47180
114,62079,122,49988,21,48368,157,42115,18,34202
134,245165,63,120375,99,100631,517,49165,25,47243
21,511726,115,280088,18,171685,161,45990,74,34469
157,233901,105,223523,11,198635,777,85671,238,72064
245,132337,141,124811,64,95444,122,95005,18,88119
11,101629,236,40812,75,32249,98,30728,99,29790
420,125851,498,43787,555,30428,240,28033,161,26199
21,361488,5,67386,22,51006,202,47005,7,36132
55,343778,238,249364,45,118823,8,89157,107,65595
22,90832,56,64059,43,53397,222,46838,15,34511
22,177727,111,136789,134,132318,145,94158,25,91355
21,153499,86,76774,31,41775,202,33545,89,27485
99,234658,51,99915,235,84081,25,59158,222,55510
141,202070,11,126586,234,112124,19,100250,56,91462
43,331395,164,133006,133,116249,28,97652,131,90750
17,184058,412,76519,37,65465,202,58733,555,51379
82,75348,238,71885,236,62330,55,43175,81,41556
99,173585,81,81039,235,70823,101,66743,157,60027
41,310545,83,154351,50,107152,150,86761,266,76829
516,185563,131,40169,113,31158,36,30781,30,21187
21,100826,55,77196,82,58629,157,54141,67,47396
92,445689,67,80255,222,69011,157,65347,114,46361
81,81242,157,61117,64,59042,24,51986,105,48348
21,343948,498,114890,99,107229,202,98256,222,74352
145,564575,18,290155,29,221474,67,165464,81,150913
19,108750,412,70576,40,46644,75,41301,89,35888
24,86473,53,60856,121,46844,19,42073,245,38971
45,131614,11,113357,110,65942,75,64633,17,63448
23,229169,86,155576,99,110798,58,91998,11,82479
51,346967,91,115101,22,55405,17,46931,99,35060
110,148232,99,130614,84,70726,875,49835,33,47997
157,122726,80,60579,141,56616,18,43023,711,40397
113,125593,75,101497,102,70652,11,68254,82,37506
75,181940,19,175376,875,155514,86,112430,516,72965
80,121993,91,95903,36,86639,141,65254,875,50678
