Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
112,78639,222,62546,64,53586,84,53246,202,52883
99,193358,81,105923,498,73246,61,63499,51,60419
518,379514,131,241408,99,175923,103,129341,3,127582
6,210591,141,166560,122,150959,75,120623,24,95930
55,596990,157,162318,62,105715,11,102018,86,100088
157,254059,412,193393,86,129143,12,91909,141,80827
31,196192,202,93669,35,67129,91,63723,157,57227
133,256701,105,56066,131,45643,245,34726,157,33864
99,273061,147,214227,267,165327,21,139311,117,109798
238,180122,19,108886,99,107810,157,95895,64,72173
69,100978,61,42489,103,39911,7,36714,8,32051
74,538812,19,357209,86,197132,80,185994,21,182191
40,406746,63,338763,25,276313,16,222771,45,201114
238,72285,412,66683,157,64230,107,55025,24,51811
12,161653,14,126730,26,96570,267,96382,223,87419
8,435394,81,218142,21,189875,51,166679,236,119767
40,558976,412,423017,16,374236,201,367508,12,207909
92,82807,43,35157,53,32861,55,30869,99,22604
238,1019798,157,923218,223,476516,105,385701,163,288926
157,216556,67,215507,202,141138,222,136790,412,134619
114,333218,24,314270,157,184520,150,164936,106,129103
21,116010,22,111880,202,109357,15,102034,498,81923
29,313791,145,160223,202,157716,498,139788,67,130831
238,207112,67,172648,141,158447,145,153393,360,133046
157,763717,67,275127,55,229660,236,174869,202,121226
37,437551,238,268590,518,147838,92,138791,14,84496
202,463730,246,217028,145,150761,81,131782,141,115073
67,222622,18,207262,202,184961,81,159000,498,157878
7,190087,38,171002,8,143716,58,72767,13,59239
875,293363,516,289792,122,248828,86,172527,497,160738
161,88246,777,84013,39,81831,69,68875,79,59416
67,623780,64,297370,104,158286,76,113399,236,112684
238,460042,67,224178,64,222647,119,210493,157,189094
105,175540,121,116928,91,114922,498,111998,18,104822
157,152484,64,119113,126,100977,4,74306,22,59637
497,390372,12,198640,25,187585,161,163901,63,154505
245,455961,83,137699,18,129100,6,123847,45,120294
7,42100,39,26843,64,23847,69,23717,517,23107
63,334880,117,313724,51,163044,89,149969,15,112892
157,1232397,777,123343,84,105739,39,96328,67,85715
875,331985,99,223336,75,82927,62,79166,101,76734
84,235760,157,128997,75,88737,39,84898,64,71681
119,172046,67,116587,150,94869,29,93615,4,92881
161,613618,163,274761,157,187674,103,52650,202,49482
99,381853,222,255474,103,215941,51,176176,21,156457
161,120075,51,106372,81,105298,13,103533,22,95934
157,180663,39,51391,64,38934,7,37861,238,36861
157,70573,64,53147,79,49248,238,42761,26,41926
157,188351,202,131529,67,121066,121,112555,41,97417
2,424113,223,238467,79,230333,77,199411,83,174545
92,638644,64,296152,41,259314,157,179291,79,178069
412,573011,555,148545,121,144202,235,130606,85,130597
202,225551,157,204576,145,202827,81,186204,222,180147
80,71911,133,50321,2,33908,266,32807,106,31939
157,552385,92,316410,99,228062,11,213685,238,201459
63,148153,104,126262,161,122825,115,88352,875,76956
236,435356,67,344220,412,191257,145,172760,81,130429
245,395505,56,278878,131,261483,11,215297,5,76337
53,297949,141,229917,157,188019,202,158993,6,129948
145,142216,266,133212,202,120058,81,89830,21,75100
412,204285,28,159059,8,88657,234,74481,104,73494
161,600685,90,354041,85,255939,61,134517,134,129762
67,87125,145,56318,81,43955,8,43390,360,39459
236,150465,119,113542,67,90059,14,59170,222,58062
83,58162,875,35144,86,28568,82,25013,24,21586
18,45903,67,45338,121,30612,81,27202,202,25700
111,239782,350,142962,50,134342,55,131383,143,126172
350,288369,99,161517,21,74327,147,54426,74,41479
266,808750,107,741145,157,186648,122,117047,202,100233
8,331197,92,94655,75,89900,84,87755,24,87363
69,536541,268,464106,13,139217,38,125307,112,108493
41,58706,69,35449,13,30389,112,28825,18,27024
157,243963,69,194465,17,128697,112,94470,238,77946
145,272686,51,250726,81,248686,202,237225,18,211395
84,178281,131,142083,145,118964,246,72245,360,70245
53,151585,12,115867,117,88427,412,87367,6,83796
99,119244,142,110462,34,103324,147,103085,45,52295
157,1069287,412,494987,238,376952,64,311397,92,276222
238,78941,119,72701,84,58313,51,58176,29,43719
202,355983,432,245791,29,238396,142,111129,17,72002
876,121026,86,37116,17,34752,23,33876,875,30604
53,223414,79,184956,12,178121,497,129930,141,129206
86,586349,37,148555,9,81456,54,50381,98,34280
236,162663,145,156103,11,126027,110,86034,498,85810
77,152456,58,139988,24,109640,98,98375,107,97694
432,156011,89,114445,20,83006,412,74273,111,56849
55,229558,92,161962,23,93242,84,92785,38,76415
429,418680,84,212296,236,166422,22,142421,164,141309
50,573556,19,229502,56,171690,53,124797,25,93736
55,182700,112,85689,18,46565,67,44301,10,38663
161,870530,19,593124,32,149216,254,140909,143,103713
412,344460,67,244086,101,146164,222,141483,53,107070
19,236028,44,75249,157,49151,5,44873,21,41812
157,59817,360,58222,105,45271,202,28609,121,28224
412,76774,555,36593,29,35628,117,22853,350,21444
107,355467,35,88724,5,63168,121,34206,91,34036
141,358325,238,300883,498,267249,245,222143,21,142854
145,115151,122,110219,266,91688,67,75599,96,65341
101,297880,202,290598,21,196087,145,186372,57,181669
67,575676,412,305223,25,254221,43,136317,222,107817
202,275699,81,224469,84,123337,141,108754,121,103036
17,155338,133,106861,92,72633,14,57649,24,31306
99,861204,267,256560,40,208457,147,160630,103,129035
157,302829,202,263728,122,167115,238,164166,11,160103
157,547445,11,185656,31,131505,777,127387,45,87611
92,394436,51,319491,81,221266,67,203570,41,181585
31,234148,202,171404,412,114933,106,100885,41,99749
80,213450,875,121917,62,93759,106,80677,84,58694
143,203876,147,87606,518,85285,99,71913,111,61869
119,60676,67,48463,51,47490,412,36845,64,34543
16,74604,497,74579,117,53945,40,49443,25,48991
238,406018,101,106081,55,95373,120,82836,24,76999
117,306391,99,214434,222,182397,21,116757,497,116416
157,336985,64,94864,55,87170,238,62430,99,57144
234,25598,45,22146,16,22049,23,22009,40,21929
23,82773,58,48088,29,47598,117,38219,67,33918
