Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
254,154715,202,96375,51,38927,104,31874,141,23578
114,151996,84,136940,22,116021,266,111267,81,95792
163,338593,103,151847,68,151692,3,146736,112,121203
875,261737,150,178008,122,166812,58,55157,86,35346
105,385473,112,178130,90,160878,134,149670,84,130558
202,88179,110,70825,10,66510,360,56829,238,51964
82,193740,254,146313,106,132386,53,104260,111,88829
42,40519,63,39125,84,38432,24,33495,17,33322
28,79310,121,73452,5,42043,141,39955,39,25193
106,47059,86,38732,254,31312,75,27588,32,25481
84,418508,555,162358,103,96354,69,81431,161,79140
82,112623,555,105932,122,99398,58,98162,86,76826
8,232182,119,71583,107,65218,104,62295,517,50983
555,956835,350,147267,19,81311,67,80133,91,66148
875,88867,18,76388,238,54817,99,50806,63,50750
92,108344,141,108024,67,62564,9,45453,84,43992
22,79729,17,53242,91,45389,86,45313,555,30558
157,210933,8,200660,55,178854,11,91193,202,82227
266,88116,54,78455,59,69194,202,67452,141,56182
266,53701,157,43157,82,42138,136,41642,3,39032
141,168023,236,72133,238,66126,92,40985,412,35829
141,422334,202,81821,8,77038,523,68654,245,68536
131,80383,8,64394,245,55071,119,26008,39,25612
555,103696,20,54094,412,44782,89,44357,11,42261
21,172483,51,125616,222,118239,99,105538,22,77466
267,158386,143,154326,37,78770,161,78024,16,55358
103,223226,28,158485,22,113885,39,88983,10,50928
202,185634,222,120484,22,66461,21,35959,360,35444
99,167925,25,151605,267,148356,40,145805,16,95631
55,626439,39,266671,84,200283,246,114910,105,87122
96,605472,555,47839,45,37452,245,35400,29,34689
235,129192,25,118155,37,104536,143,99149,40,65353
161,294664,99,219603,45,155317,22,128796,141,118455
122,126637,86,76605,36,76341,111,67486,6,66746
266,433481,517,288067,555,243256,202,175981,50,160541
55,413053,131,134443,157,93306,238,55062,84,46675
53,92582,57,81088,117,62012,432,56826,63,55297
711,85103,99,78726,245,58315,147,54419,246,53984
202,198735,145,125941,21,106619,22,94124,222,76500
157,92705,103,75785,238,73566,245,70727,266,52479
777,82610,13,69816,202,47808,51,38130,134,33195
104,92641,64,81542,238,78191,114,76482,58,62687
245,136638,104,65132,81,55264,202,47741,11,35966
222,117019,55,75547,29,59071,18,57988,711,46468
84,122796,141,84423,9,82250,203,75684,222,45908
20,524392,11,179144,6,109587,19,107291,25,74389
86,141675,266,66528,157,55477,32,50258,54,38112
20,46896,51,46342,56,33943,121,29716,119,28192
21,164248,86,121601,1,95059,22,94081,32,76621
63,153834,223,117816,86,114738,98,59579,89,58943
412,96667,267,89715,25,39585,117,30309,106,26788
21,146949,99,93857,34,41404,18,35992,150,30074
20,441755,45,279199,34,89598,412,88620,154,56083
875,136443,141,94370,82,81439,266,75848,517,52012
254,304119,141,183009,202,140743,11,96719,106,88619
27,92906,86,42505,62,33473,141,26568,75,25246
62,87808,157,86633,58,79438,84,78710,39,70053
55,212797,157,89846,106,62128,102,55628,76,52355
98,154840,75,84863,122,68941,141,50021,157,27894
105,38477,245,37467,59,34916,5,30575,103,29920
122,39636,64,37302,202,27910,157,24905,98,21850
350,149569,25,89941,99,85639,497,63185,10,50482
157,144893,86,117108,45,87025,24,46868,777,40091
163,63096,35,51384,518,35752,107,28419,113,28135
92,200484,13,150687,101,81371,141,77529,246,56356
350,538134,99,101838,143,76094,25,55799,142,52407
161,217163,90,87168,80,45026,25,37967,145,37892
157,372511,84,342847,99,97270,238,64403,39,48947
21,69162,523,48355,16,34525,235,33419,51,31096
67,220872,22,136899,157,80639,106,70395,96,69279
141,248761,122,232937,84,205862,55,119662,75,112689
145,199860,157,193061,77,162904,91,107561,107,102368
201,56805,98,50783,110,29664,50,26558,63,24967
157,90456,7,76523,145,76357,84,60170,120,59044
875,65203,64,60947,104,48675,54,42506,80,42237
99,145639,103,140671,22,114236,51,88101,84,78425
202,182038,245,116388,412,92882,99,82988,555,81339
99,205228,40,180656,16,157505,103,153754,350,99387
51,184882,64,180609,18,123137,61,100233,54,92115
157,163899,75,151657,51,108405,222,94749,45,86078
555,130352,39,129382,157,123427,246,98164,84,75834
35,287608,14,112522,41,56286,79,53307,268,53253
68,248834,141,51940,114,48431,555,44203,19,37210
107,327214,421,185959,427,117440,48,78938,245,68906
55,591437,84,148206,203,121085,141,81253,245,66120
35,277768,11,270502,33,139659,141,118630,24,117164
119,101728,41,100170,238,62783,92,51723,157,41695
45,655822,72,85680,202,63869,432,57672,53,56990
20,351448,142,158883,84,93571,33,92590,875,84548
157,87417,67,86914,145,74083,236,69289,81,68297
16,85893,498,59545,62,36683,518,29956,89,22113
235,39213,236,32344,7,25588,10,25318,222,21848
84,638876,142,434865,516,213290,39,159428,202,119426
51,200291,7,139608,81,132579,84,130144,157,121022
67,147777,22,82624,81,65728,51,41606,222,38066
63,140165,26,127232,40,111342,61,97891,17,79225
98,57554,92,51998,38,43138,157,29776,122,26990
267,164068,40,127658,16,117310,117,102719,99,99892
157,118702,105,74715,45,64388,10,51127,777,50474
74,128507,17,79710,30,62912,236,56812,154,53701
412,145999,53,56709,117,36580,75,30034,14,25013
82,273812,875,158359,36,99997,102,97865,31,95954
498,388056,497,168754,99,160181,103,122772,350,105721
875,136051,19,82832,2,81834,59,79510,106,79087
240,218870,235,162001,106,130929,150,112251,114,74020
40,179962,412,67455,99,63671,145,56841,518,54962
145,123254,21,100172,236,87724,51,42907,16,32857
86,89483,517,53757,777,45451,59,44929,80,44344
35,48052,10,36956,44,24530,112,21424,45,21269
3,102801,238,96204,120,83135,777,63999,107,58822
55,147600,157,129376,39,90344,238,77261,11,69709
141,72543,82,70876,157,24578,875,24541,555,21709
21,89420,91,75623,103,70613,517,55415,145,54492
77,162426,157,104757,141,98763,875,63721,24,59045
61,149810,103,127308,1,90374,22,83508,112,47636
99,152717,235,98543,40,78676,16,66145,103,54588
78,58039,38,57776,28,53315,13,45983,15,44037
12,155717,106,140660,56,93477,41,93323,121,91814
55,172495,84,123406,81,101791,145,93803,40,84915
103,71401,141,38969,114,28395,777,27445,122,21887
50,100946,51,78210,15,77068,157,60842,63,56905
31,78103,157,61667,75,41571,119,38530,45,37377
777,133912,234,72589,157,71471,202,63329,80,58388
67,88109,555,35029,119,34932,145,28688,51,26196
55,390394,119,117401,141,71757,222,65265,67,64822
157,151835,99,81554,21,42452,238,40646,81,36771
157,200308,238,115574,99,74117,78,33973,18,29844
131,336399,121,186609,141,137572,17,132266,777,128734
84,183711,8,130075,39,119615,122,88838,99,85076
35,226617,14,37648,31,29776,223,27038,77,25776
154,173352,77,141911,141,45506,36,45110,20,43616
41,167577,555,157624,266,142010,412,115178,50,108515
202,315272,19,230948,3,107476,53,87196,45,76224
119,330745,29,89955,17,60339,235,50274,82,42232
235,143739,163,72716,202,58286,245,45897,234,41989
50,221751,875,167233,99,148932,150,125159,31,80182
84,369254,45,156869,39,155820,75,113562,11,65548
81,170233,202,76074,67,55637,245,41546,236,39386
99,147396,5,83568,64,81387,89,55844,267,50834
875,63322,59,37329,25,31675,120,30455,420,27285
54,316451,31,73326,82,69758,75,55911,223,32638
92,491353,420,348047,50,154558,31,94443,82,83115
141,80072,11,78840,157,74093,32,50113,67,49031
350,544104,37,181228,117,88207,96,85727,99,79626
222,385076,145,231713,51,219364,202,154902,84,97837
202,32819,51,28488,29,28088,203,26348,429,26237
82,221504,21,167206,80,166421,777,116486,157,104919
55,351609,84,202166,22,88478,103,87667,51,68611
16,102062,39,73586,99,54016,202,37312,497,35390
21,170951,202,132932,110,93717,10,75115,22,38804
43,179910,25,165226,99,87924,63,71678,23,60123
59,85767,121,79480,238,71782,32,59164,107,54338
